time,ask qty,bid qty,bid price,ask price
122515,339,448,891000.0,892000.0
122536,424,264,891000.0,892000.0
122633,380,306,891000.0,892000.0
122703,120,378,891000.0,892000.0
122710,103,355,891000.0,892000.0
122753,379,290,891000.0,892000.0
122801,389,266,891000.0,892000.0
122842,515,106,891000.0,892000.0
122904,607,123,891000.0,892000.0
122937,649,177,891000.0,892000.0
123003,717,122,891000.0,892000.0
123005,18,2612,890000.0,891000.0
123020,583,2604,890000.0,891000.0
123104,721,2561,890000.0,891000.0
123138,728,2540,890000.0,891000.0
123204,810,2761,890000.0,891000.0
123223,844,2624,890000.0,891000.0
123253,892,3387,890000.0,891000.0
123318,893,3390,890000.0,891000.0
123328,806,3278,890000.0,891000.0
123336,804,3197,890000.0,891000.0
123353,791,3111,890000.0,891000.0
123407,710,3073,890000.0,891000.0
123408,635,3071,890000.0,891000.0
123431,613,2889,890000.0,891000.0
123436,408,2890,890000.0,891000.0
123452,354,3346,890000.0,891000.0
123509,73,3907,890000.0,891000.0
123523,356,74,891000.0,892000.0
123541,286,4021,890000.0,891000.0
123637,352,4191,890000.0,891000.0
123649,308,4144,890000.0,891000.0
123704,358,4122,890000.0,891000.0
123737,222,587,891000.0,892000.0
123819,179,756,891000.0,892000.0
123830,147,708,891000.0,892000.0
123852,149,707,891000.0,892000.0
123913,186,679,891000.0,892000.0
123929,196,2152,891000.0,892000.0
123931,206,2141,891000.0,892000.0
124016,175,1977,891000.0,892000.0
124044,203,1858,891000.0,892000.0
124118,262,1820,891000.0,892000.0
124154,416,1627,891000.0,892000.0
124227,590,1627,891000.0,892000.0
124321,741,1644,891000.0,892000.0
124401,865,1716,891000.0,892000.0
124411,855,1588,891000.0,892000.0
124440,821,1610,891000.0,892000.0
124518,815,1690,891000.0,892000.0
124529,781,1688,891000.0,892000.0
124533,641,1680,891000.0,892000.0
124555,493,1626,891000.0,892000.0
124609,449,1546,891000.0,892000.0
124624,440,1634,891000.0,892000.0
124651,868,1496,891000.0,892000.0
124717,1109,1457,891000.0,892000.0
124720,1134,1429,891000.0,892000.0
124755,995,1278,891000.0,892000.0
124830,1078,1275,891000.0,892000.0
124901,686,1363,891000.0,892000.0
124943,688,1213,891000.0,892000.0
124951,698,1158,891000.0,892000.0
125021,959,1115,891000.0,892000.0
125026,985,1112,891000.0,892000.0
125050,972,1149,891000.0,892000.0
125057,929,1026,891000.0,892000.0
125136,1034,1205,891000.0,892000.0
125151,1007,1053,891000.0,892000.0
125157,1029,1018,891000.0,892000.0
125216,1047,844,891000.0,892000.0
125226,1063,872,891000.0,892000.0
125232,978,705,891000.0,892000.0
125236,977,432,891000.0,892000.0
125302,1017,308,891000.0,892000.0
125317,1063,190,891000.0,892000.0
125329,1664,89,891000.0,892000.0
125331,340,4537,890000.0,891000.0
125347,1650,4404,890000.0,891000.0
125353,1702,4103,890000.0,891000.0
125354,1702,4103,890000.0,891000.0
125355,1525,4252,890000.0,891000.0
125357,1520,4067,890000.0,891000.0
125400,1568,3845,890000.0,891000.0
125427,1637,4349,890000.0,891000.0
125441,1628,4311,890000.0,891000.0
125442,1628,4186,890000.0,891000.0
125515,1757,4141,890000.0,891000.0
125522,1831,4078,890000.0,891000.0
125536,1812,3893,890000.0,891000.0
125615,1089,4012,890000.0,891000.0
125631,1165,3999,890000.0,891000.0
125646,1103,4415,890000.0,891000.0
125714,1263,4615,890000.0,891000.0
125726,1222,4536,890000.0,891000.0
125746,1114,4507,890000.0,891000.0
125758,1145,4105,890000.0,891000.0
125810,1142,3985,890000.0,891000.0
125831,1163,3855,890000.0,891000.0
125840,1163,3693,890000.0,891000.0
125858,1668,3558,890000.0,891000.0
125904,1667,4571,890000.0,891000.0
125911,1660,4331,890000.0,891000.0
125921,1647,4287,890000.0,891000.0
125948,1992,4256,890000.0,891000.0
125955,1902,4211,890000.0,891000.0
125958,2220,4168,890000.0,891000.0
130005,3190,3638,890000.0,891000.0
130008,6474,6045,890000.0,891000.0
130012,3238,2350,890000.0,891000.0
130013,3238,2350,890000.0,891000.0
130015,3247,1719,890000.0,891000.0
130016,3247,1719,890000.0,891000.0
130019,3020,1289,890000.0,891000.0
130020,2656,763,890000.0,891000.0
130021,2656,763,890000.0,891000.0
130023,579,12452,889000.0,890000.0
130028,1641,12295,889000.0,890000.0
130030,1641,12295,889000.0,890000.0
130032,2389,11408,889000.0,890000.0
130037,2534,10855,889000.0,890000.0
130038,2534,10855,889000.0,890000.0
130039,2997,9928,889000.0,890000.0
130040,5994,19856,889000.0,890000.0
130043,3117,8777,889000.0,890000.0
130045,3117,8777,889000.0,890000.0
130047,8080,15722,889000.0,890000.0
130049,4228,6713,889000.0,890000.0
130053,10040,13376,889000.0,890000.0
130054,5020,6688,889000.0,890000.0
130055,5020,6688,889000.0,890000.0
130101,6006,5475,889000.0,890000.0
130117,9066,4942,889000.0,890000.0
130132,6583,4325,889000.0,890000.0
130149,6552,4177,889000.0,890000.0
130152,6540,4128,889000.0,890000.0
130205,6689,2939,889000.0,890000.0
130222,6605,2880,889000.0,890000.0
130246,6674,3673,889000.0,890000.0
130314,3526,3802,889000.0,890000.0
130327,3455,3803,889000.0,890000.0
130347,3451,3711,889000.0,890000.0
130359,3390,3556,889000.0,890000.0
130435,3317,3577,889000.0,890000.0
130448,3322,3454,889000.0,890000.0
130508,3271,3358,889000.0,890000.0
130534,3549,3349,889000.0,890000.0
130537,3527,3358,889000.0,890000.0
130553,3529,2285,889000.0,890000.0
130612,3295,1946,889000.0,890000.0
130616,3749,1847,889000.0,890000.0
130621,3749,1667,889000.0,890000.0
130625,3315,1324,889000.0,890000.0
130626,9945,3972,889000.0,890000.0
130627,3315,645,889000.0,890000.0
130628,753,5281,888000.0,889000.0
130636,1394,4739,888000.0,889000.0
130641,1375,4622,888000.0,889000.0
130645,1898,4636,888000.0,889000.0
130646,3626,9270,888000.0,889000.0
130656,1813,4227,888000.0,889000.0
130721,1777,4261,888000.0,889000.0
130729,974,4186,888000.0,889000.0
130801,981,4161,888000.0,889000.0
130803,964,4166,888000.0,889000.0
130826,915,4077,888000.0,889000.0
130830,812,3928,888000.0,889000.0
130847,798,3878,888000.0,889000.0
130900,689,3822,888000.0,889000.0
130925,2823,3809,888000.0,889000.0
130937,2910,3800,888000.0,889000.0
130942,2886,3776,888000.0,889000.0
130945,2692,3744,888000.0,889000.0
130957,2617,2931,888000.0,889000.0
130959,2525,2920,888000.0,889000.0
131001,2421,2850,888000.0,889000.0
131003,2292,2749,888000.0,889000.0
131018,2165,2579,888000.0,889000.0
131032,2139,2581,888000.0,889000.0
131038,2139,2032,888000.0,889000.0
131042,2100,1331,888000.0,889000.0
131046,2012,1236,888000.0,889000.0
131056,1931,1257,888000.0,889000.0
131105,1940,1169,888000.0,889000.0
131113,3222,1428,888000.0,889000.0
131118,1617,158,888000.0,889000.0
131134,1582,176,888000.0,889000.0
131145,1576,138,888000.0,889000.0
131205,1603,466,888000.0,889000.0
131220,1602,835,888000.0,889000.0
131234,1564,961,888000.0,889000.0
131301,1521,1070,888000.0,889000.0
131320,1524,1047,888000.0,889000.0
131325,1529,969,888000.0,889000.0
131349,1519,1009,888000.0,889000.0
131353,1065,990,888000.0,889000.0
131356,1059,1064,888000.0,889000.0
131402,572,1070,888000.0,889000.0
131408,32,1243,888000.0,889000.0
131455,456,872,889000.0,890000.0
131511,582,922,889000.0,890000.0
131552,617,786,889000.0,890000.0
131603,627,765,889000.0,890000.0
131614,682,559,889000.0,890000.0
131632,670,568,889000.0,890000.0
131650,635,504,889000.0,890000.0
131703,773,545,889000.0,890000.0
131720,895,303,889000.0,890000.0
131744,909,183,889000.0,890000.0
131802,1161,1451,888000.0,889000.0
131808,2354,2884,888000.0,889000.0
131831,342,1291,888000.0,889000.0
131845,289,1329,888000.0,889000.0
131902,275,1311,888000.0,889000.0
131909,197,1292,888000.0,889000.0
131939,171,1356,888000.0,889000.0
132008,167,1744,888000.0,889000.0
132019,186,1673,888000.0,889000.0
132035,283,1531,888000.0,889000.0
132055,367,1661,888000.0,889000.0
132108,1281,1422,888000.0,889000.0
132110,1308,965,888000.0,889000.0
132116,1538,474,888000.0,889000.0
132128,2683,5406,887000.0,888000.0
132151,2797,5266,887000.0,888000.0
132204,8172,15705,887000.0,888000.0
132211,7632,9140,887000.0,888000.0
132217,3917,4035,887000.0,888000.0
132219,8740,7918,887000.0,888000.0
132220,8740,7918,887000.0,888000.0
132221,4370,3959,887000.0,888000.0
132222,4370,2096,887000.0,888000.0
132224,4380,1640,887000.0,888000.0
132225,4380,1640,887000.0,888000.0
132227,4812,779,887000.0,888000.0
132228,9624,1558,887000.0,888000.0
132236,1683,5625,886000.0,887000.0
132242,1997,5521,886000.0,887000.0
132251,4530,11012,886000.0,887000.0
132256,2291,5186,886000.0,887000.0
132303,2224,5142,886000.0,887000.0
132311,2033,5083,886000.0,887000.0
132315,4066,9658,886000.0,887000.0
132328,2030,4184,886000.0,887000.0
132335,2116,4019,886000.0,887000.0
132344,3847,3892,886000.0,887000.0
132346,3894,3400,886000.0,887000.0
132404,3932,2888,886000.0,887000.0
132416,3956,2964,886000.0,887000.0
132437,1537,3352,886000.0,887000.0
132447,1531,4276,886000.0,887000.0
132500,1456,4366,886000.0,887000.0
132531,1612,4813,886000.0,887000.0
132548,1604,4777,886000.0,887000.0
132643,1796,4792,886000.0,887000.0
132654,1782,4715,886000.0,887000.0
132656,1782,4605,886000.0,887000.0
132658,1781,4444,886000.0,887000.0
132659,1781,4264,886000.0,887000.0
132700,1781,4140,886000.0,887000.0
132702,1798,4045,886000.0,887000.0
132703,1798,4045,886000.0,887000.0
132704,1798,4045,886000.0,887000.0
132705,2574,7732,886000.0,887000.0
132707,1214,3555,886000.0,887000.0
132709,1214,3406,886000.0,887000.0
132710,1214,3406,886000.0,887000.0
132711,1279,3141,886000.0,887000.0
132712,1279,3141,886000.0,887000.0
132713,1290,2863,886000.0,887000.0
132714,1290,2704,886000.0,887000.0
132715,1290,2704,886000.0,887000.0
132716,2480,7062,886000.0,887000.0
132717,3720,10593,886000.0,887000.0
132718,2100,5390,886000.0,887000.0
132719,914,2371,886000.0,887000.0
132720,1821,4467,886000.0,887000.0
132722,907,2096,886000.0,887000.0
132723,907,1852,886000.0,887000.0
132724,693,1442,886000.0,887000.0
132725,693,1442,886000.0,887000.0
132728,1386,4298,886000.0,887000.0
132730,693,1842,886000.0,887000.0
132731,693,1842,886000.0,887000.0
132732,693,1648,886000.0,887000.0
132735,703,1508,886000.0,887000.0
132736,701,1352,886000.0,887000.0
132738,701,1179,886000.0,887000.0
132740,701,1099,886000.0,887000.0
132741,701,933,886000.0,887000.0
132745,701,811,886000.0,887000.0
132747,697,1706,886000.0,887000.0
132748,697,1551,886000.0,887000.0
132750,224,1435,886000.0,887000.0
132752,253,1370,886000.0,887000.0
132756,253,1190,886000.0,887000.0
132758,272,1185,886000.0,887000.0
132759,262,1059,886000.0,887000.0
132805,250,826,886000.0,887000.0
132809,239,684,886000.0,887000.0
132812,242,638,886000.0,887000.0
132815,256,447,886000.0,887000.0
132816,256,321,886000.0,887000.0
132817,256,321,886000.0,887000.0
132818,257,83,886000.0,887000.0
132820,221,10787,885000.0,886000.0
132825,199,593,886000.0,887000.0
132832,13,618,886000.0,887000.0
132846,924,519,886000.0,887000.0
132852,112,10823,885000.0,886000.0
132855,314,10822,885000.0,886000.0
132918,694,10844,885000.0,886000.0
132919,694,10844,885000.0,886000.0
132927,625,10737,885000.0,886000.0
132954,597,10510,885000.0,886000.0
132958,519,10519,885000.0,886000.0
133003,400,9402,885000.0,886000.0
133019,420,9519,885000.0,886000.0
133023,316,6489,885000.0,886000.0
133027,861,18315,885000.0,886000.0
133041,450,106,886000.0,888000.0
133053,38,92,886000.0,887000.0
133109,408,512,887000.0,888000.0
133142,610,957,886000.0,887000.0
133220,1127,748,886000.0,887000.0
133224,1127,268,886000.0,887000.0
133242,296,5827,885000.0,886000.0
133256,420,6309,885000.0,886000.0
133306,380,6312,885000.0,886000.0
133313,422,6322,885000.0,886000.0
133325,453,5966,885000.0,886000.0
133333,86,5974,885000.0,886000.0
133349,456,135,886000.0,887000.0
133353,449,62,886000.0,887000.0
133406,556,5889,885000.0,886000.0
133417,1335,5766,885000.0,886000.0
133421,1471,5621,885000.0,886000.0
133435,1447,5628,885000.0,886000.0
133442,1493,5632,885000.0,886000.0
133444,1502,5406,885000.0,886000.0
133452,1543,5443,885000.0,886000.0
133513,3401,4890,885000.0,886000.0
133516,3406,4788,885000.0,886000.0
133527,3517,4722,885000.0,886000.0
133534,3533,4379,885000.0,886000.0
133542,3527,4245,885000.0,886000.0
133551,3513,4029,885000.0,886000.0
133610,4314,4000,885000.0,886000.0
133619,4294,4047,885000.0,886000.0
133629,4292,3848,885000.0,886000.0
133635,4309,3500,885000.0,886000.0
133636,4318,3296,885000.0,886000.0
133638,8636,6172,885000.0,886000.0
133639,4401,2853,885000.0,886000.0
133646,4446,2727,885000.0,886000.0
133657,4144,2139,885000.0,886000.0
133720,4182,2119,885000.0,886000.0
133728,4181,1958,885000.0,886000.0
133729,4186,1939,885000.0,886000.0
133731,4186,1943,885000.0,886000.0
133736,4125,1724,885000.0,886000.0
133747,4125,1581,885000.0,886000.0
133801,4135,1653,885000.0,886000.0
133807,3651,1212,885000.0,886000.0
133812,3697,1150,885000.0,886000.0
133825,2898,1325,885000.0,886000.0
133829,2849,1192,885000.0,886000.0
133837,2920,1100,885000.0,886000.0
133848,2910,1488,885000.0,886000.0
133854,2919,1398,885000.0,886000.0
133908,2914,1580,885000.0,886000.0
133920,2869,1410,885000.0,886000.0
133924,2874,1421,885000.0,886000.0
133938,3019,1307,885000.0,886000.0
133942,2862,1213,885000.0,886000.0
133952,2856,1280,885000.0,886000.0
133957,2844,1165,885000.0,886000.0
134005,2743,1163,885000.0,886000.0
134012,2790,1136,885000.0,886000.0
134014,2790,1078,885000.0,886000.0
134015,2336,579,885000.0,886000.0
134018,1906,56,885000.0,886000.0
134034,1292,4181,884000.0,885000.0
134035,1540,41,885000.0,886000.0
134038,105,4154,884000.0,885000.0
134039,1510,407,885000.0,886000.0
134041,1499,325,885000.0,886000.0
134044,1499,708,885000.0,886000.0
134047,1500,661,885000.0,886000.0
134053,1487,534,885000.0,886000.0
134057,1496,414,885000.0,886000.0
134059,1496,400,885000.0,886000.0
134103,1497,271,885000.0,886000.0
134106,1497,124,885000.0,886000.0
134113,1497,66,885000.0,886000.0
134115,121,4309,884000.0,885000.0
134120,1420,25,885000.0,886000.0
134135,1364,753,885000.0,886000.0
134146,1351,911,885000.0,886000.0
134213,1555,714,885000.0,886000.0
134227,1551,992,885000.0,886000.0
134233,1522,883,885000.0,886000.0
134234,659,478,886000.0,887000.0
134308,1622,697,886000.0,887000.0
134330,1756,857,886000.0,887000.0
134343,1766,735,886000.0,887000.0
134400,1775,502,886000.0,887000.0
134432,1885,981,886000.0,887000.0
134437,1847,865,886000.0,887000.0
134446,1880,792,886000.0,887000.0
134502,1940,848,886000.0,887000.0
134513,1931,834,886000.0,887000.0
134515,1921,212,886000.0,887000.0
134521,1878,142,886000.0,887000.0
134524,680,3324,885000.0,886000.0
134525,220,1674,885000.0,886000.0
134526,220,1674,885000.0,886000.0
134538,1546,274,886000.0,887000.0
134541,1177,292,886000.0,887000.0
134553,929,290,886000.0,887000.0
134559,908,215,886000.0,887000.0
134606,929,175,886000.0,887000.0
134627,956,988,886000.0,887000.0
134639,957,868,886000.0,887000.0
134648,1910,1650,886000.0,887000.0
134653,1936,2135,885000.0,886000.0
134704,1808,2222,885000.0,886000.0
134710,1855,2308,885000.0,886000.0
134711,1855,2308,885000.0,886000.0
134713,829,1,886000.0,887000.0
134730,891,2099,886000.0,887000.0
134742,856,2710,886000.0,887000.0
134743,399,2709,886000.0,887000.0
134744,399,2709,886000.0,887000.0
134757,1698,525,887000.0,888000.0
134800,1347,523,887000.0,888000.0
134828,1486,1117,887000.0,888000.0
134830,1486,518,887000.0,888000.0
134844,1515,521,887000.0,888000.0
134846,1061,539,887000.0,888000.0
134848,1081,347,887000.0,888000.0
134849,1081,146,887000.0,888000.0
134912,1039,1246,887000.0,888000.0
134918,129,1254,887000.0,888000.0
134928,43,1265,887000.0,888000.0
134934,1736,2032,888000.0,889000.0
134936,217,3711,887000.0,888000.0
134951,749,569,888000.0,889000.0
134956,657,511,888000.0,889000.0
135005,653,461,888000.0,889000.0
135017,638,556,888000.0,889000.0
135026,694,502,888000.0,889000.0
135036,2919,2001,888000.0,889000.0
135041,753,3728,887000.0,888000.0
135049,216,3703,887000.0,888000.0
135052,110,3679,887000.0,888000.0
135116,217,3800,887000.0,888000.0
135119,184,3799,887000.0,888000.0
135131,1403,3784,887000.0,888000.0
135145,1530,3644,887000.0,888000.0
135146,1354,3644,887000.0,888000.0
135150,1216,3649,887000.0,888000.0
135151,425,3649,887000.0,888000.0
135204,66,3608,887000.0,888000.0
135206,1,3607,887000.0,888000.0
135221,33,3579,887000.0,888000.0
135225,162,3684,887000.0,888000.0
135233,642,102,888000.0,889000.0
135251,690,47,888000.0,889000.0
135306,1297,3648,887000.0,888000.0
135318,1312,3660,887000.0,888000.0
135326,1319,3359,887000.0,888000.0
135333,1312,3385,887000.0,888000.0
135342,1344,3261,887000.0,888000.0
135348,1349,3118,887000.0,888000.0
135350,1349,3067,887000.0,888000.0
135351,1349,2736,887000.0,888000.0
135355,1349,2620,887000.0,888000.0
135406,1271,2489,887000.0,888000.0
135413,1272,2445,887000.0,888000.0
135418,654,260,888000.0,889000.0
135423,655,167,888000.0,889000.0
135439,702,341,888000.0,889000.0
135505,2150,1187,888000.0,889000.0
135508,2106,1205,888000.0,889000.0
135518,2171,1000,888000.0,889000.0
135535,2115,1193,888000.0,889000.0
135551,2045,1270,888000.0,889000.0
135555,2040,1210,888000.0,889000.0
135559,4345,884,888000.0,889000.0
135600,2296,108,888000.0,889000.0
135602,895,2860,887000.0,888000.0
135609,1489,2383,887000.0,888000.0
135610,3274,4462,887000.0,888000.0
135613,1587,1299,887000.0,888000.0
135631,1598,1325,887000.0,888000.0
135635,1606,1238,887000.0,888000.0
135638,1620,1196,887000.0,888000.0
135643,1607,923,887000.0,888000.0
135702,1531,956,887000.0,888000.0
135711,1861,1761,887000.0,888000.0
135730,1924,1559,887000.0,888000.0
135738,1897,1445,887000.0,888000.0
135739,1897,1445,887000.0,888000.0
135740,1910,411,887000.0,888000.0
135757,824,1649,886000.0,887000.0
135800,824,1598,886000.0,887000.0
135801,824,1598,886000.0,887000.0
135818,1715,1908,886000.0,887000.0
135824,1713,1864,886000.0,887000.0
135842,1757,1772,886000.0,887000.0
135855,1786,1644,886000.0,887000.0
135859,1757,1593,886000.0,887000.0
135908,1779,1539,886000.0,887000.0
135915,340,1506,886000.0,887000.0
135922,1602,576,887000.0,888000.0
135943,1583,566,887000.0,888000.0
135958,1576,576,887000.0,888000.0
140000,1576,425,887000.0,888000.0
140001,1576,213,887000.0,888000.0
140002,1576,213,887000.0,888000.0
140018,1585,590,887000.0,888000.0
140050,1635,683,887000.0,888000.0
140111,1653,1375,887000.0,888000.0
140145,1681,1365,887000.0,888000.0
140208,1494,1503,887000.0,888000.0
140218,1473,1598,887000.0,888000.0
140304,1500,1529,887000.0,888000.0
140318,1547,1584,887000.0,888000.0
140338,3196,2808,887000.0,888000.0
140403,1584,1596,887000.0,888000.0
140416,1839,1619,887000.0,888000.0
140435,1768,1476,887000.0,888000.0
140506,1767,1533,887000.0,888000.0
140533,1801,1669,887000.0,888000.0
140535,1799,1576,887000.0,888000.0
140543,1715,1647,887000.0,888000.0
140544,1715,1647,887000.0,888000.0
140554,1030,1542,887000.0,888000.0
140613,2203,1625,887000.0,888000.0
140626,2186,1506,887000.0,888000.0
140646,2161,1867,887000.0,888000.0
140716,2096,1932,887000.0,888000.0
140729,2091,2903,887000.0,888000.0
140732,1918,2827,887000.0,888000.0
140738,1925,2876,887000.0,888000.0
140750,1933,2964,887000.0,888000.0
140757,1676,738,888000.0,889000.0
140758,1729,723,888000.0,889000.0
140802,1729,605,888000.0,889000.0
140809,1719,616,888000.0,889000.0
140812,1718,577,888000.0,889000.0
140815,1722,391,888000.0,889000.0
140832,1902,280,888000.0,889000.0
140851,2404,503,888000.0,889000.0
140904,430,3283,887000.0,888000.0
140925,406,3304,887000.0,888000.0
140926,406,3304,887000.0,888000.0
141007,2043,585,888000.0,889000.0
141033,2013,1561,888000.0,889000.0
141054,2128,3129,888000.0,889000.0
141108,2049,3477,888000.0,889000.0
141147,2040,3533,888000.0,889000.0
141158,2017,3552,888000.0,889000.0
141203,1987,3553,888000.0,889000.0
141207,1527,3552,888000.0,889000.0
141209,1073,3625,888000.0,889000.0
141214,791,3492,888000.0,889000.0
141215,483,3463,888000.0,889000.0
141218,351,1101,889000.0,890000.0
141230,1820,1176,890000.0,891000.0
141246,1258,1214,890000.0,891000.0
141254,855,1219,890000.0,891000.0
141256,427,1229,890000.0,891000.0
141259,285,1316,890000.0,891000.0
141302,173,1327,890000.0,891000.0
141305,1337,1543,891000.0,892000.0
141306,1350,1465,891000.0,892000.0
141332,3990,3984,891000.0,892000.0
141347,1322,159,891000.0,892000.0
141354,1322,157,891000.0,892000.0
141406,1330,29,891000.0,892000.0
141414,1339,104,891000.0,892000.0
141434,1224,34,891000.0,892000.0
141452,33,1009,890000.0,891000.0
141536,1269,633,891000.0,892000.0
141604,1296,577,891000.0,892000.0
141612,1282,462,891000.0,892000.0
141614,1266,475,891000.0,892000.0
141621,1272,494,891000.0,892000.0
141627,773,494,891000.0,892000.0
141650,204,707,892000.0,893000.0
141707,209,632,892000.0,893000.0
141712,2,703,892000.0,893000.0
141713,6,2109,892000.0,893000.0
141714,2,703,892000.0,893000.0
141724,91,606,891000.0,892000.0
141737,469,76,892000.0,893000.0
141756,541,587,892000.0,893000.0
141806,664,482,892000.0,893000.0
141812,667,523,892000.0,893000.0
141816,225,368,892000.0,893000.0
141823,175,353,892000.0,893000.0
141829,29,235,892000.0,893000.0
141836,65,149,892000.0,893000.0
141839,1091,358,893000.0,894000.0
141841,1149,236,893000.0,894000.0
141844,977,199,893000.0,894000.0
141848,903,123,893000.0,894000.0
141852,44,234,892000.0,893000.0
141854,44,234,892000.0,893000.0
141901,119,573,891000.0,892000.0
141905,164,355,892000.0,893000.0
141911,188,312,892000.0,893000.0
141917,233,360,892000.0,893000.0
141928,875,85,893000.0,894000.0
141935,417,347,892000.0,893000.0
141940,529,362,892000.0,893000.0
141947,204,10,892000.0,893000.0
141949,341,672,891000.0,892000.0
141954,1593,463,891000.0,892000.0
141958,1299,152,891000.0,892000.0
142000,1299,152,891000.0,892000.0
142002,645,2139,890000.0,891000.0
142011,608,2117,890000.0,891000.0
142028,874,1904,890000.0,891000.0
142030,823,1993,890000.0,891000.0
142033,610,1977,890000.0,891000.0
142037,587,1969,890000.0,891000.0
142043,300,1969,890000.0,891000.0
142048,98,1969,890000.0,891000.0
142059,1353,112,891000.0,892000.0
142125,417,2300,890000.0,891000.0
142126,311,2301,890000.0,891000.0
142145,1381,171,891000.0,892000.0
142203,26,2513,890000.0,891000.0
142232,1490,309,891000.0,892000.0
142255,1403,603,891000.0,892000.0
142320,1390,1058,891000.0,892000.0
142332,1349,1193,891000.0,892000.0
142353,1533,1224,891000.0,892000.0
142408,1569,1131,891000.0,892000.0
142427,1570,1061,891000.0,892000.0
142450,1471,1183,891000.0,892000.0
142452,1471,1183,891000.0,892000.0
142458,1153,1020,891000.0,892000.0
142529,1432,1486,891000.0,892000.0
142537,1458,1456,891000.0,892000.0
142550,880,1489,891000.0,892000.0
142611,1020,1795,891000.0,892000.0
142621,960,1765,891000.0,892000.0
142654,869,1831,891000.0,892000.0
142702,343,1363,891000.0,892000.0
142708,1150,1299,891000.0,892000.0
142712,1150,1192,891000.0,892000.0
142718,2499,998,891000.0,892000.0
142721,2491,961,891000.0,892000.0
142725,2491,799,891000.0,892000.0
142729,2491,713,891000.0,892000.0
142732,2496,660,891000.0,892000.0
142739,2501,555,891000.0,892000.0
142755,2508,923,891000.0,892000.0
142811,2506,973,891000.0,892000.0
142833,1482,1068,891000.0,892000.0
142847,1358,1079,891000.0,892000.0
142908,1368,1076,891000.0,892000.0
142926,1374,1081,891000.0,892000.0
142931,985,1154,891000.0,892000.0
142936,676,1090,891000.0,892000.0
142943,760,557,892000.0,893000.0
142945,771,528,892000.0,893000.0
142946,771,528,892000.0,893000.0
142952,3248,598,893000.0,894000.0
143005,2917,86,893000.0,894000.0
143011,2926,532,893000.0,894000.0
143018,2371,914,893000.0,894000.0
143023,2389,649,893000.0,894000.0
143027,994,1340,893000.0,894000.0
143052,3521,542,894000.0,895000.0
143056,3391,955,894000.0,895000.0
143057,3391,955,894000.0,895000.0
143107,2752,1057,894000.0,895000.0
143117,2403,2876,895000.0,896000.0
143122,781,2993,895000.0,896000.0
143124,1201,2686,895000.0,896000.0
143136,1081,2581,895000.0,896000.0
143144,711,2575,895000.0,896000.0
143145,711,2575,895000.0,896000.0
143146,388,60,895000.0,896000.0
143148,1080,915,896000.0,897000.0
143153,1046,884,896000.0,897000.0
143202,959,894,896000.0,897000.0
143204,959,894,896000.0,897000.0
143207,971,672,896000.0,897000.0
143213,408,71,895000.0,896000.0
143247,560,163,895000.0,896000.0
143251,564,155,895000.0,896000.0
143304,1503,574,894000.0,895000.0
143308,1978,393,894000.0,895000.0
143326,72,72,893000.0,894000.0
143358,185,60,893000.0,894000.0
143411,271,188,893000.0,894000.0
143435,328,278,893000.0,894000.0
143446,2029,113,894000.0,895000.0
143458,181,329,893000.0,894000.0
143512,329,304,893000.0,894000.0
143524,849,122,892000.0,893000.0
143534,401,119,892000.0,893000.0
143545,341,484,893000.0,894000.0
143556,388,324,893000.0,894000.0
143604,313,308,893000.0,894000.0
143620,335,201,893000.0,894000.0
143632,317,100,893000.0,894000.0
143634,330,175,893000.0,894000.0
143642,1686,116,894000.0,895000.0
143648,1683,251,893000.0,895000.0
143654,1685,28,894000.0,895000.0
143708,1264,33,894000.0,895000.0
143718,1223,888,894000.0,895000.0
143739,1247,834,894000.0,895000.0
143751,1250,763,894000.0,895000.0
143758,1181,825,894000.0,895000.0
143800,728,833,894000.0,895000.0
143808,457,805,894000.0,895000.0
143823,512,759,894000.0,895000.0
143827,393,817,894000.0,895000.0
143832,2747,100,895000.0,896000.0
143846,2261,640,895000.0,896000.0
143851,2262,777,895000.0,896000.0
143854,1815,758,895000.0,896000.0
143909,1301,931,895000.0,896000.0
143912,1298,919,895000.0,896000.0
143915,829,1017,895000.0,896000.0
143917,325,1017,895000.0,896000.0
143922,160,1161,895000.0,896000.0
143937,129,1205,895000.0,896000.0
143941,1704,39,896000.0,897000.0
143946,1245,291,896000.0,897000.0
143951,1086,503,896000.0,897000.0
144001,1368,480,896000.0,897000.0
144003,923,477,896000.0,897000.0
144007,485,564,896000.0,897000.0
144011,6,562,896000.0,897000.0
144013,790,324,897000.0,898000.0
144019,435,395,897000.0,898000.0
144027,126,469,897000.0,898000.0
144036,334,412,897000.0,898000.0
144043,1298,446,897000.0,898000.0
144052,1270,415,897000.0,898000.0
144057,1388,267,897000.0,898000.0
144108,1360,265,897000.0,898000.0
144121,1423,355,897000.0,898000.0
144122,1423,355,897000.0,898000.0
144133,68,157,896000.0,897000.0
144139,1372,65,896000.0,897000.0
144149,1429,204,896000.0,897000.0
144200,1487,179,896000.0,897000.0
144206,1485,163,896000.0,897000.0
144207,1485,163,896000.0,897000.0
144209,1487,159,896000.0,897000.0
144220,136,401,895000.0,896000.0
144227,76,679,895000.0,896000.0
144235,1575,274,896000.0,897000.0
144240,3160,804,896000.0,897000.0
144252,1127,150,896000.0,897000.0
144305,677,308,896000.0,897000.0
